City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
367,magadan,59.5667,150.8,3.63,93,50,2.62,RU,1695928521
368,muravlenko,63.7898,74.523,6.27,87,100,4.6,RU,1695928673
369,dolores,-36.3132,-57.6792,20.02,43,70,4.02,AR,1695928955
370,carlsbad,33.1581,-117.3506,27.13,81,100,3.6,US,1695928672
371,blenheim,-41.516,173.9528,6.4,96,2,2.86,NZ,1695928956
372,koz'modem'yansk,56.3367,46.5711,14.71,56,100,5.04,RU,1695928956
373,ocean shores,46.9737,-124.1563,16.09,83,100,2.06,US,1695928956
374,kyshtovka,56.555,76.6271,8.26,81,100,2.21,RU,1695928956
375,sitka,57.0531,-135.33,10.94,82,40,2.06,US,1695928463
376,sovetskaya gavan',48.9723,140.2878,9.67,78,6,2.56,RU,1695928957
377,hit,33.6416,42.8251,32.4,14,0,1.38,IQ,1695928957
378,black river,18.0264,-77.8487,30.43,69,100,3.21,JM,1695928957
379,suwayr,30.1171,40.3893,31.52,17,0,4.07,SA,1695928957
380,san julian,21.0167,-102.1667,26.08,30,11,2.28,MX,1695928860
381,loango,-4.6719,11.8312,24.79,85,80,4.84,CG,1695928958
382,carutapera,-1.195,-46.02,29.85,59,7,4.69,BR,1695928958
383,kharp,66.8014,65.8081,0.98,94,100,2.95,RU,1695928958
384,taroa,8.7058,171.2275,28.75,81,100,9.14,MH,1695928959
385,wad rawah,15.1603,33.1397,31.05,46,93,5.45,SD,1695928959
386,carnarvon,-24.8667,113.6333,19.64,86,16,6.85,AU,1695928276
387,harstad,68.799,16.5293,12.67,80,100,5.81,NO,1695928961
388,san bernardo del viento,9.3533,-75.9524,30.33,72,42,3.25,CO,1695928961
389,klaeng,12.7797,101.6483,28.04,93,100,3.02,TH,1695928961
390,beloyarskiy,63.7119,66.6722,8.89,89,91,1.79,RU,1695928961
391,mersa matruh,31.3525,27.2453,27.11,65,0,3.6,EG,1695928962
392,vila franca do campo,37.7167,-25.4333,24.93,99,45,3.32,PT,1695928480
393,mar del plata,-38.0023,-57.5575,20.29,62,100,5.48,AR,1695928322
394,missoula,47.0166,-113.8009,10.65,57,68,3.41,US,1695928779
395,berdigestyakh,62.0989,126.6992,2.87,91,80,2.02,RU,1695928963
396,magugu,-4.0167,35.7667,22.69,56,8,0.7,TZ,1695928963
397,dolbeau-mistassini,48.8763,-72.212,19.26,52,0,1.37,CA,1695928963
398,manta,-0.95,-80.7333,27.88,65,40,6.69,EC,1695928964
399,lae,-6.7221,146.9847,22.98,83,99,1.74,PG,1695928445
400,polyarnyy,69.1989,33.4478,9.09,89,100,3.36,RU,1695928583
401,stjordalshalsen,63.4681,10.9262,18.0,59,0,9.77,NO,1695928964
402,guayaramerin,-10.8368,-65.3614,36.03,46,40,2.06,BO,1695928965
403,kimbe,-5.5502,150.1429,24.77,87,100,2.05,PG,1695928965
404,holland,42.7875,-86.1089,18.34,83,100,3.6,US,1695928847
405,vangaindrano,-23.35,47.6,21.47,84,70,2.5,MG,1695928965
406,san juan de miraflores,-12.1629,-76.9635,23.98,68,78,4.31,PE,1695928966
407,caleta de carquin,-11.0925,-77.6267,20.37,82,78,4.17,PE,1695928966
408,jurmala,56.968,23.7704,18.32,88,0,1.54,LV,1695928966
409,la'ie,21.6477,-157.9253,28.98,74,0,2.68,US,1695928470
410,inarajan village,13.2736,144.7484,26.54,96,95,6.57,GU,1695928468
411,luanda,-8.8368,13.2343,24.0,83,20,6.69,AO,1695928474
412,tanaina,61.6269,-149.4281,7.05,72,0,1.54,US,1695928967
413,agat village,13.3886,144.6585,26.52,94,75,0.0,GU,1695928968
414,ghanzi,-21.5667,21.7833,19.86,13,0,3.29,BW,1695928968
415,usogorsk,63.4106,48.6872,9.24,94,100,2.68,RU,1695928968
416,akhtubinsk,48.2795,46.1722,19.02,42,0,2.49,RU,1695928968
417,suoyarvi,62.0833,32.35,10.36,96,100,1.91,RU,1695928968
418,sabang,5.8933,95.3214,27.49,79,100,8.48,ID,1695928969
419,akureyri,65.6835,-18.0878,4.96,81,75,3.6,IS,1695928969
420,ghat,24.9647,10.1728,30.69,20,78,2.63,LY,1695928557
421,cascais,38.6979,-9.4215,23.92,78,20,9.83,PT,1695928970
422,evans,33.5337,-82.1307,21.21,64,100,3.6,US,1695928826
423,miyako,39.6367,141.9525,17.3,89,8,2.43,JP,1695928970
424,golmarmara,38.7139,27.9142,19.64,73,0,0.0,TR,1695928970
425,trairi,-3.2778,-39.2689,29.16,56,11,5.12,BR,1695928728
426,peskovka,59.0448,52.3606,10.32,93,100,4.3,RU,1695928971
427,brisas barra de suchiate,14.55,-92.2167,34.1,71,97,3.09,MX,1695928971
428,taco pozo,-25.6167,-63.2833,29.83,21,2,3.36,AR,1695928971
429,istgah-e rah ahan-e garmsar,35.2346,52.3094,23.63,33,46,2.22,IR,1695928971
430,roxas,11.5853,122.7511,23.97,87,97,2.07,PH,1695928972
431,tara,56.8944,74.371,7.96,96,100,2.2,RU,1695928972
432,san patricio,28.017,-97.5169,34.4,45,39,5.71,US,1695928576
433,belmonte,-15.8631,-38.8828,26.54,75,31,5.98,BR,1695928972
434,weiden,49.6775,12.1567,16.12,83,0,0.0,DE,1695928973
435,fale old settlement,-9.3852,-171.2468,28.57,76,20,8.16,TK,1695928453
436,khuzdar,27.7384,66.6434,22.93,19,0,2.25,PK,1695928973
437,buala,-8.145,159.5921,25.14,88,100,3.03,SB,1695928973
438,astaneh-ye ashrafiyeh,37.2596,49.9444,19.16,84,0,1.05,IR,1695928974
439,khamis mushait,18.3064,42.7292,24.34,16,0,6.17,SA,1695928974
440,porto franco,-6.3383,-47.3992,36.89,29,94,3.04,BR,1695928974
441,waddan,29.1614,16.139,26.06,40,0,4.04,LY,1695928975
442,meadow lakes,61.6247,-149.6011,6.27,74,0,0.45,US,1695928483
443,oppdal,62.5943,9.6912,10.86,94,96,4.78,NO,1695928975
444,greymouth,-42.4667,171.2,8.22,90,100,3.72,NZ,1695928448
445,urengoy,65.9667,78.3667,3.95,98,100,3.13,RU,1695928975
446,kenora,49.8167,-94.4337,17.54,77,100,5.66,CA,1695928976
447,prado,-17.3411,-39.2208,26.94,73,0,7.22,BR,1695928976
448,severoural'sk,60.1533,59.952,10.96,83,100,1.86,RU,1695928976
449,hilton head island,32.2163,-80.7526,24.06,83,100,5.14,US,1695928976
450,bubaque,11.2833,-15.8333,28.05,77,100,4.19,GW,1695928977
451,kavaratti,10.5669,72.642,27.73,81,100,6.73,IN,1695928544
452,yamada,39.4667,141.95,17.23,91,8,2.2,JP,1695928977
453,zahedan,29.4963,60.8629,18.95,26,0,5.14,IR,1695928977
454,brookings,44.3114,-96.7984,25.25,59,0,7.2,US,1695928298
455,horta,38.5333,-28.6333,21.12,89,75,2.57,PT,1695928978
456,keflavik,64.0049,-22.5624,8.95,81,40,3.09,IS,1695928468
457,pampierstad,-27.7832,24.6877,16.29,29,0,1.27,ZA,1695928978
458,tazacorte,28.629,-17.9293,23.54,89,20,6.69,ES,1695928486
459,ganghwa-gun,37.7472,126.4856,18.94,65,100,1.31,KR,1695928979
460,nagqu,31.5,92.0,1.31,86,14,1.1,CN,1695928450
461,hadibu,12.65,54.0333,26.76,82,40,2.89,YE,1695928514
462,zeya,53.75,127.2667,8.73,78,100,3.17,RU,1695928979
463,otrokovice,49.2093,17.5394,19.98,79,0,2.56,CZ,1695928980
464,angaur state,6.906,134.13,28.17,81,98,7.53,PW,1695928980
465,sinabang,2.4803,96.3801,26.37,85,100,4.41,ID,1695928519
466,araripe,-7.2125,-40.0461,33.92,18,100,4.12,BR,1695928980
467,mantua,45.1667,10.7833,22.58,71,0,1.77,IT,1695928981
468,robertsganj,24.7,83.0667,27.15,69,86,1.31,IN,1695928981
469,juegang,32.3174,121.1855,23.28,82,0,2.4,CN,1695928981
470,mareeba,-17.0,145.4333,20.4,85,30,2.08,AU,1695928981
471,dire dawa,9.5931,41.8661,23.88,60,77,2.39,ET,1695928982
472,saudarkrokur,65.7461,-19.6394,6.5,74,100,1.59,IS,1695928982
473,saint-philippe,-21.3585,55.7679,21.77,77,87,4.77,RE,1695928477
474,kruisfontein,-34.0033,24.7314,16.6,90,0,3.6,ZA,1695928472
475,lamu,-2.2717,40.902,25.12,87,0,5.19,KE,1695928542
476,shache,38.4167,77.2406,18.53,23,100,1.03,CN,1695928983
477,lagoa,39.05,-27.9833,20.04,86,100,6.98,PT,1695928529
478,cill airne,52.05,-9.5167,10.79,94,45,2.28,IE,1695928984
479,pachino,36.7186,15.0907,23.6,70,0,2.25,IT,1695928984
480,mili,6.0815,171.735,27.3,86,100,6.88,MH,1695928493
481,ivatsevichy,52.709,25.3401,15.33,49,6,3.2,BY,1695928922
482,castillos,-34.1667,-53.8333,16.81,67,40,5.03,UY,1695928494
483,acapulco de juarez,16.8634,-99.8901,31.9,62,20,3.6,MX,1695928792
484,coronel suarez,-37.4547,-61.9334,19.29,28,100,5.0,AR,1695928986
485,vallenar,-28.5708,-70.7581,20.88,27,0,3.83,CL,1695928986
486,bambari,5.768,20.6757,22.84,93,100,0.18,CF,1695928986
487,thunder bay,48.4001,-89.3168,17.99,68,75,4.63,CA,1695928467
488,barcelos,41.5388,-8.6151,21.62,93,13,0.48,PT,1695928987
489,okha,53.5739,142.9478,9.78,98,100,6.26,RU,1695928987
490,jonesboro,35.8423,-90.7043,34.33,36,0,2.57,US,1695928797
491,khanty-mansiysk,61.0042,69.0019,8.06,100,100,2.0,RU,1695928988
492,outjo,-20.1167,16.15,24.75,13,0,2.9,NA,1695928988
493,pindobacu,-10.7417,-40.3608,36.66,17,100,3.56,BR,1695928988
494,obo,5.3998,26.4869,21.54,96,96,0.56,CF,1695928988
495,tralee,52.2704,-9.7026,11.86,92,36,3.61,IE,1695928512
496,shakhtersk,48.0625,38.5167,18.34,43,0,3.8,UA,1695928989
497,vilyuysk,63.7553,121.6247,-1.23,71,0,2.02,RU,1695928989
498,port hedland,-20.3167,118.5667,24.03,29,26,3.6,AU,1695928989
499,robore,-18.3333,-59.75,30.05,51,0,0.0,BO,1695928990
500,kill devil hills,36.0307,-75.676,23.01,89,100,8.23,US,1695928990
501,kotlas,61.2611,46.6556,12.25,93,99,4.02,RU,1695928991
502,swift current,50.2834,-107.8014,15.45,55,0,6.69,CA,1695928991
503,oran,35.6911,-0.6417,21.96,73,75,3.09,DZ,1695928991
504,goure,13.9835,10.2704,35.69,13,98,3.63,NE,1695928991
505,cotonou,6.3654,2.4183,26.99,89,40,4.63,BJ,1695928992
506,kayangel,8.0823,134.7173,28.14,81,100,8.0,PW,1695928992
507,sala,34.0389,-6.8166,22.64,94,39,0.0,MA,1695928992
508,tadine,-21.55,167.8833,19.4,68,29,6.26,NC,1695928993
509,okhotsk,59.3833,143.3,4.68,89,6,1.14,RU,1695928560
510,lodja,-3.4833,23.4333,23.72,77,24,0.31,CD,1695928993
511,lokhvytsya,50.3678,33.2602,16.52,52,0,3.26,UA,1695928993
512,itaituba,-4.2761,-55.9836,33.09,62,20,0.78,BR,1695928994
513,bonthe,7.5264,-12.505,26.7,82,16,2.8,SL,1695928994
514,itabira,-19.6192,-43.2269,23.94,80,100,2.76,BR,1695928994
515,figuig (centre),32.1089,-1.2286,25.02,21,0,3.06,MA,1695928994
516,howrah,22.5892,88.3103,31.0,84,40,2.06,IN,1695928506
517,newala kisimani,-10.95,39.2833,19.68,86,34,4.99,TZ,1695928995
518,arteche,12.2645,125.4048,25.31,93,64,2.4,PH,1695928476
519,saldanha,-33.0117,17.9442,17.99,60,90,3.63,ZA,1695928995
520,ubinskoye,55.3068,79.6802,8.83,76,100,2.34,RU,1695928996
521,eyl,7.9803,49.8164,26.45,83,38,9.0,SO,1695928996
522,zhelezinka,53.54,75.3072,9.91,69,20,1.6,KZ,1695928996
523,nikolayevsk-on-amure,53.1406,140.73,12.57,99,100,0.7,RU,1695928997
524,burang,30.25,81.1667,4.86,69,3,2.24,CN,1695928997
525,altai,46.3722,96.2583,-3.42,70,0,0.66,MN,1695928997
526,bathsheba,13.2167,-59.5167,32.34,70,40,6.69,BB,1695928471
527,tucuma,-0.1833,-50.05,32.07,52,7,5.13,BR,1695928998
528,ventanas,-1.45,-79.4667,35.72,39,46,2.01,EC,1695928998
529,toliara,-23.35,43.6667,23.38,81,0,1.62,MG,1695928448
530,nizamabad,18.6667,78.1167,24.71,87,100,2.22,IN,1695928999
531,darwin,-12.4611,130.8418,23.99,83,100,1.54,AU,1695928999
532,johi,26.6921,67.6133,32.41,19,0,0.42,PK,1695928999
533,turpan,42.9333,89.1667,21.07,24,99,1.24,CN,1695928460
534,bucecea,47.7667,26.4333,17.27,51,0,1.76,RO,1695928999
535,olutanga,7.3106,122.8464,27.99,73,91,2.42,PH,1695929000
536,kodinsk,58.6881,99.1844,5.62,90,100,1.59,RU,1695928446
537,smirnykh,49.75,142.8333,13.07,98,100,2.59,RU,1695929000
538,bechar,31.6167,-2.2167,28.18,17,0,2.57,DZ,1695929001
539,shihezi,44.3,86.0333,14.89,27,87,1.65,CN,1695929001
540,bafoulabe,13.8065,-10.8321,28.47,68,94,1.88,ML,1695929001
541,alofi,-19.0595,-169.9187,23.94,94,75,1.54,NU,1695928475
542,tynda,55.1667,124.7167,3.7,79,100,2.22,RU,1695929001
543,ilomantsi,62.6716,30.9328,7.61,96,100,1.28,FI,1695929002
544,noshiro,40.2039,140.0242,18.69,82,9,3.94,JP,1695929002
545,isiro,2.7739,27.616,20.84,97,88,1.26,CD,1695929002
546,songling,31.1933,120.7176,22.79,94,18,1.89,CN,1695929002
547,naracoorte,-36.9579,140.7383,6.8,69,0,2.94,AU,1695929003
548,ndjole,-0.1783,10.7649,25.99,84,100,1.28,GA,1695929003
549,cambria,35.5641,-121.0808,24.87,56,1,4.53,US,1695928871
550,tual,-5.6667,132.75,26.09,83,88,8.93,ID,1695928577
